263,20846,?,4
264,21000,?,4
265,20171,?,4
266,20172,?,4
267,20174,?,4
268,29238,?,4
269,29243,?,4
270,20069,?,4
271,20177,?,4
272,23587,?,3
273,29227,?,4
274,20178,?,4
275,20170,?,4
276,20982,?,4
277,20998,?,4
278,20047,?,5
279,20844,?,4
280,20179,?,4
281,21243,?,4
282,26376,?,4
283,21318,?,4
284,21379,?,4
285,27663,?,4
286,21247,?,4
287,21245,?,4
288,21249,?,4
289,27424,?,4
290,39118,?,4
291,21244,?,4
292,21250,?,4
293,20025,?,4
294,21248,?,4
295,20044,?,4
296,21356,?,4
297,20964,?,4
298,21246,?,4
299,21433,?,4
300,27571,?,4
301,21342,?,4
302,20131,?,4
303,20845,?,4
304,25991,?,4
305,20130,?,4
306,26041,?,4
307,38377,?,4
308,28779,?,4
309,20847,?,4
310,20026,?,4
311,26007,?,4
312,24518,?,4
313,28780,?,4
314,35745,?,4
315,35746,?,4
316,25143,?,4
317,31035,?,4
318,35747,?,4
319,35748,?,4
320,20887,?,4
321,20888,?,4
322,35749,?,4
323,24515,?,4
324,20014,?,4
325,32896,?,4
326,23609,?,4
327,21328,?,4
328,22828,?,4
329,23610,?,4
330,24342,?,4
331,24340,?,4
332,24341,?,4
333,19985,?,4
334,21325,?,4
335,29247,?,4
336,23380,?,4
337,24052,?,4
338,38431,?,4
339,38430,?,4
340,21454,?,4
341,19986,?,4
342,20997,?,4
343,21150,?,4
344,22787,?,5
345,20197,?,5
346,20801,?,4
347,20104,?,4
348,37011,?,4
349,21149,?,4
350,21432,?,4
351,21452,?,4
352,27596,?,4
353,20070,?,4
354,27595,?,4
355,20067,?,4
356,24187,?,4
357,24333,?,5
358,29577,?,5
359,29578,?,5
360,21278,?,5
361,29580,?,5
362,21002,?,5
363,26410,?,5
364,26411,?,5
365,31034,?,5
366,20987,?,5
367,37015,?,5
368,37016,?,5
369,20028,?,5
370,25099,?,5
371,22306,?,5
372,25171,?,5
373,24039,?,5
374,27491,?,5
375,22308,?,5
376,25169,?,5
377,21321,?,5
378,22310,?,5
379,25170,?,5
380,25174,?,5
381,22309,?,5
382,25167,?,5
383,20983,?,5
384,21357,?,5
385,22765,?,5
386,37019,?,5
387,21151,?,5
388,25168,?,5
389,25172,?,5
390,21435,?,5
391,25173,?,5
392,29976,?,5
393,33404,?,5
394,19990,?,5
395,19991,?,5
396,21324,?,5
397,33406,?,5
398,33405,?,5
399,33409,?,5
400,21476,?,5
401,33410,?,5
402,33403,?,5
403,33407,?,5
404,33408,?,5
405,26412,?,5
406,26415,?,5
407,26413,?,5
408,26416,?,5
409,26414,?,5
410,21004,?,5
411,36795,?,5
412,21487,?,5
413,21493,?,5
414,21277,?,5
415,19993,?,5
416,21384,?,5
417,22311,?,5
418,24038,?,5
419,21385,?,5
420,19989,?,5
421,21491,?,5
422,30707,?,5
423,24067,?,5
424,21383,?,5
425,22835,?,5
426,22834,?,5
427,22832,?,5
428,20909,?,5
429,22831,?,5
430,21434,?,5
431,25098,?,5
432,40857,?,5
433,29358,?,5
434,21275,?,5
435,24179,?,5
436,28781,?,5
437,20076,?,5
438,24042,?,5
439,36711,?,5
440,19996,?,5
441,21276,?,5
442,21154,?,5
443,25097,?,5
444,21345,?,5
445,20199,?,5
446,21271,?,5
447,20984,?,5
448,21344,?,5
449,27514,?,4
450,21346,?,5
451,19994,?,5
452,26087,?,5
453,24069,?,5
454,24402,?,5
455,27706,?,5
456,19988,?,5
457,26086,?,5
458,30446,?,5
459,21486,?,5
460,21494,?,5
461,26353,?,5
462,30002,?,5
463,30003,?,5
464,21495,?,5
465,30005,?,5
466,30000,?,5
467,30001,?,5
468,21343,?,5
469,21482,?,5
470,21485,?,5
471,21490,?,5
472,21498,?,5
473,22830,?,5
474,20804,?,5
475,21489,?,5
476,21501,?,5
477,21500,?,5
478,21481,?,5
479,21483,?,5
480,21478,?,5
481,21479,?,5
482,21480,?,5
483,21499,?,5
484,21497,?,5
485,20119,?,5
486,20873,?,5
487,30004,?,5
488,24068,?,5
489,23669,?,5
490,20874,?,5
491,30399,?,5
492,32594,?,5
493,20875,?,5
494,20985,?,5
495,37014,?,5
496,23668,?,5
497,23670,?,5
498,23671,?,5
499,22234,?,5
500,22235,?,5
501,22233,?,5
502,22232,?,6
503,20878,?,5
504,22236,?,5
505,38021,?,5
506,29581,?,5
507,29983,?,5
508,22833,?,5
509,30690,?,5
510,27669,?,5
511,20045,?,5
512,23571,?,5
513,31166,?,5
514,21003,?,5
515,21456,?,5
516,21001,?,5
517,20200,?,5
518,20192,?,5
519,19992,?,5
520,20181,?,5
521,20188,?,5
522,20184,?,5
523,20183,?,5
524,20195,?,5
525,20201,?,5
526,20198,?,5
527,20185,?,5
528,20191,?,5
529,20187,?,5
530,20193,?,5
531,20194,?,5
532,20203,?,5
533,20235,?,6
534,20204,?,5
535,20202,?,5
536,30333,?,5
537,20180,?,5
538,20182,?,5
539,20190,?,5
540,20205,?,5
541,26021,?,5
542,21358,?,5
543,29916,?,5
544,20189,?,5
545,20218,?,5
546,23570,?,5
547,20186,?,5
548,23667,?,5
549,20046,?,5
550,19995,?,5
551,20196,?,5
552,36796,?,5
553,29992,?,5
554,29993,?,5
555,32906,?,5
556,21360,?,6
557,27664,?,5
558,20048,?,5
559,23572,?,5
560,21477,?,5
561,21492,?,5
562,20967,?,5
563,21254,?,5
564,29360,?,5
565,21251,?,5
566,20876,?,5
567,21359,?,5
568,21255,?,5
569,29359,?,5
570,21252,?,5
571,22788,?,5
572,22806,?,5
573,20966,?,5
574,20908,?,5
575,40479,?,5
576,22808,?,5
577,37020,?,5
578,21153,?,5
579,22807,?,6
580,21005,?,5
581,39268,?,5
582,21253,?,5
583,39269,?,5
584,20027,?,5
585,20910,?,5
586,24066,?,5
587,24193,?,5
588,24194,?,5
589,24192,?,5
590,30098,?,5
591,37021,?,5
592,24195,?,5
593,31435,?,5
594,20911,?,5
595,37017,?,5
596,29572,?,5
597,27703,?,5
598,38378,?,5
599,20848,?,5
600,21322,?,5
601,27712,?,5
602,27713,?,5
603,27717,?,5
604,27719,?,5
605,20071,?,5
606,22836,?,5
607,27715,?,5
608,27716,?,5
609,27711,?,5
610,27720,?,5
611,27707,?,5
612,27721,?,5
613,27710,?,5
614,24522,?,5
615,24519,?,5
616,24521,?,5
617,23425,?,5
618,31348,?,5
619,23426,?,5
620,23427,?,5
621,23428,?,5
622,35750,?,5
623,35751,?,5
624,35752,?,5
625,25145,?,5
626,20889,?,5
627,35753,?,5
628,34916,?,5
629,31036,?,5
630,20890,?,5
631,35754,?,5
632,35755,?,5
633,35756,?,5
634,35757,?,5
635,24517,?,5
636,35758,?,5
637,35759,?,5
638,35760,?,5
639,27704,?,5
640,35761,?,5
641,21496,?,5
642,21455,?,5
643,20965,?,5
644,23611,?,5
645,23612,?,5
646,27665,?,5
647,24343,?,5
648,37012,?,5
649,24344,?,5
650,30091,?,5
651,38434,?,5
652,21502,?,5
653,20986,?,5
654,38433,?,5
655,38435,?,5
656,36797,?,5
657,38432,?,5
658,38436,?,5
659,27702,?,5
660,27705,?,5
661,22901,?,5
662,37018,?,5
663,22902,?,5
664,22900,?,5
665,20017,?,5
666,23573,?,5
667,21152,?,5
668,21484,?,5
669,30382,?,5
670,36792,?,5
671,36793,?,5
672,36794,?,5
673,23381,?,5
674,21457,?,5
675,22307,?,5
676,23545,?,5
677,24321,?,5
678,21436,?,5
679,21488,?,5
680,30326,?,5
681,30683,?,5
682,32416,?,5
683,39533,?,5
684,27597,?,5
685,24188,?,5
686,19997,?,5
687,24309,?,5
688,24334,?,6
689,24336,?,6
690,21281,?,6
691,32786,?,6
692,37030,?,6
693,29582,?,6
694,20850,?,6
695,29584,?,6
696,29585,?,6
697,29583,?,6
698,19999,?,6
699,24335,?,6
700,36800,?,6
701,36802,?,6
702,24181,?,6
703,21009,?,6
704,37026,?,6
705,37022,?,6
706,21011,?,6
707,25102,?,6
708,37031,?,6
709,24520,?,6
710,21160,?,6
711,36803,?,6
712,22313,?,6
713,25180,?,6
714,25182,?,6
715,22316,?,6
716,25181,?,6
717,22317,?,6
718,25175,?,6
719,25179,?,6
720,22327,?,6
721,23546,?,6
722,25177,?,6
723,25188,?,6
724,22325,?,6
725,21323,?,6
726,21513,?,6
727,25187,?,6
728,22328,?,6
729,22322,?,6
730,25190,?,6
731,22314,?,6
732,22315,?,6
733,25176,?,6
734,25186,?,6
735,25189,?,6
736,32771,?,6
737,22323,?,6
738,32769,?,6
739,22324,?,6
740,22334,?,6
741,24041,?,6
742,25178,?,6
743,25191,?,6
744,25201,?,6
745,22329,?,6
746,25193,?,6
747,25194,?,6
748,36209,?,6
749,25195,?,6
750,25183,?,6
751,22318,?,6
752,22319,?,6
753,22320,?,6
754,25185,?,6
755,22330,?,6
756,25196,?,6
757,25192,?,6
758,25184,?,6
759,32819,?,6
760,33417,?,6
761,33419,?,6
762,33420,?,6
763,33423,?,6
764,33424,?,6
765,20849,?,6
766,33430,?,6
767,33413,?,6
768,33415,?,6
769,33418,?,6
770,33411,?,6
771,33412,?,6
772,33421,?,6
773,33429,?,6
774,33448,?,6
775,33426,?,6
776,20122,?,6
777,33437,?,6
778,33422,?,6
779,33425,?,6
780,33427,?,6
781,33414,?,6
782,33431,?,6
783,26430,?,6
784,26429,?,6
785,26420,?,6
786,26418,?,6
787,26419,?,6
788,26433,?,6
789,26425,?,6
790,26426,?,6
791,26428,?,6
792,26427,?,6
793,26423,?,6
794,26424,?,6
795,26435,?,6
796,36807,?,6
797,20120,?,6
798,33251,?,6
799,21519,?,6
800,20877,?,6
801,35198,?,6
802,35200,?,6
803,26431,?,6
804,20001,?,6
805,21327,?,6
806,35199,?,6
807,20121,?,6
808,25904,?,8
809,21387,?,6
810,21388,?,6
811,21389,?,6
812,21386,?,6
813,25100,?,6
814,22312,?,6
815,26377,?,6
816,30334,?,6
817,20077,?,6
818,23384,?,6
819,32780,?,6
820,39029,?,6
821,21280,?,6
822,22840,?,6
823,22326,?,6
824,22842,?,6
825,22838,?,6
826,22837,?,6
827,22843,?,6
828,22844,?,6
829,28784,?,6
830,36798,?,6
831,25101,?,6
832,21282,?,6
833,23589,?,6
834,21015,?,6
835,27515,?,6
836,25104,?,6
837,21279,?,6
838,22841,?,6
839,22839,?,6
840,36712,?,6
841,37034,?,6
842,37032,?,6
843,25911,?,6
844,23591,?,6
845,21010,?,6
846,36808,?,6
847,27605,?,6
848,33267,?,6
849,29927,?,6
850,37047,?,6
851,23575,?,6
852,20000,?,6
853,27492,?,6
854,20073,?,6
855,36126,?,6
856,34381,?,6
857,24072,?,6
858,23576,?,6
859,23574,?,6
860,21155,?,6
861,20809,?,6
862,24403,?,6
863,21505,?,6
864,26089,?,6
865,26090,?,6
866,21503,?,6
867,21520,?,6
868,21515,?,6
869,21523,?,6
870,26095,?,6
871,26091,?,6
872,26355,?,6
873,34411,?,6
874,26354,?,6
875,22242,?,6
876,22243,?,6
877,21509,?,6
878,21516,?,6
879,21525,?,6
880,21514,?,6
881,21504,?,6
882,21507,?,6
883,21522,?,6
884,22240,?,6
885,21560,?,7
886,21526,?,6
887,21511,?,6
888,21524,?,6
889,21527,?,6
890,21510,?,6
891,23677,?,6
892,23672,?,6
893,23676,?,6
894,23679,?,6
895,23678,?,6
896,23680,?,6
897,23673,?,6
898,23681,?,6
899,23691,?,6
900,23692,?,6
901,24070,?,6
902,36799,?,6
903,22238,?,6
904,23674,?,6
905,23682,?,6
906,23675,?,6
907,23683,?,6
908,21017,?,6
909,21018,?,6
910,27708,?,6
911,32593,?,6
912,32905,?,6
913,20988,?,6
914,22237,?,6
915,22241,?,6
916,38022,?,6
917,38023,?,6
918,24180,?,6
919,26417,?,6
920,32566,?,6
921,21159,?,6
922,21007,?,6
923,27672,?,6
924,27671,?,6
925,27670,?,6
926,20808,?,6
927,29277,?,6
928,29278,?,6
929,20002,?,6
930,24311,?,6
931,33292,?,6
932,31481,?,6
933,36801,?,6
934,22321,?,6
935,20052,?,6
936,36804,?,6
937,27598,?,6
938,20217,?,6
939,20220,?,6
940,20245,?,6
941,20255,?,6
942,20253,?,6
943,20256,?,6
944,20050,?,6
945,20051,?,6
946,20241,?,6
947,20237,?,6
948,20226,?,6
949,20238,?,6
950,20243,?,6
951,20239,?,6
952,20251,?,6
953,20246,?,6
954,20248,?,6
955,20236,?,6
956,33276,?,6
957,20257,?,6
958,20322,?,6
959,20258,?,6
960,20229,?,6
961,20240,?,6
962,20211,?,6
963,20222,?,6
964,20324,?,6
965,24310,?,6
966,20207,?,6
967,20210,?,6
968,20259,?,6
969,20213,?,6
970,20214,?,6
971,20219,?,6
972,20216,?,6
973,20260,?,6
974,20261,?,6
975,20242,?,6
976,20049,?,6
977,20206,?,5
978,20215,?,6
979,20262,?,6
980,20209,?,6
981,20221,?,6
982,20224,?,6
983,20263,?,6
984,20212,?,6
985,20252,?,6
986,21326,?,6
987,20230,?,6
988,20264,?,6
989,20208,?,6
990,20231,?,6
991,20265,?,6
992,20233,?,6
993,20223,?,6
994,20249,?,6
995,20266,?,6
996,20267,?,6
997,20244,?,6
998,20232,?,6
999,33258,?,6
1000,20234,?,6
1001,30335,?,6
1002,30006,?,6
1003,20268,?,6
1004,20228,?,6
1005,34880,?,6
1006,21521,?,6
1007,22239,?,6
1008,20284,?,7
1009,20227,?,6
1010,21518,?,6
1011,37028,?,6
1012,21156,?,6
1013,34892,?,6
1014,24436,?,6
1015,24438,?,6
1016,24437,?,6
1017,29994,?,6
1018,33311,?,6
1019,20840,?,6
1020,20250,?,6
1021,26432,?,6
1022,21512,?,6
1023,20806,?,6
1024,20225,?,6
1025,27709,?,6
1026,27718,?,6
1027,20079,?,6
1028,20247,?,6
1029,29239,?,6
1030,20254,?,6
1031,20807,?,6
1032,37024,?,6
1033,20810,?,6
1034,21019,?,6
1035,21014,?,6
1036,32908,?,6
1037,32909,?,6
1038,32907,?,6
1039,20968,?,6
1040,20969,?,6
1041,26421,?,6
1042,26434,?,6
1043,22809,?,6
1044,21361,?,6
1045,27666,?,6
1046,20970,?,6
1047,26088,?,6
1048,26092,?,6
1049,26093,?,6
1050,26094,?,6
1051,36127,?,6
1052,29364,?,6
1053,29362,?,6
1054,29365,?,6
1055,21006,?,6
1056,29361,?,6
1057,29363,?,6
1058,29367,?,6
1059,21256,?,6
1060,20078,?,6
1061,29368,?,6
1062,21008,?,6
1063,22789,?,6
1064,33307,?,6
1065,21508,?,6
1066,21517,?,6
1067,28787,?,6
1068,22810,?,6
1069,22911,?,6
1070,20971,?,6
1071,20105,?,6
1072,37036,?,6
1073,33394,?,6
1074,39270,?,6
1075,39271,?,6
1076,20916,?,6
1077,20913,?,6
1078,22766,?,6
1079,20914,?,6
1080,22918,?,6
1081,20912,?,6
1082,24196,?,6
1083,24198,?,6
1084,20134,?,6
1085,24197,?,6
1086,21016,?,6
1087,40784,?,6
1088,20132,?,6
1089,27425,?,6
1090,34915,?,6
1091,37023,?,6
1092,21157,?,6
1093,20135,?,6
1094,20915,?,6
1095,21506,?,6
1096,24031,?,6
1097,20133,?,6
1098,37025,?,6
1099,20805,?,6
1100,22916,?,6
1101,38379,?,6
1102,38380,?,6
1103,38381,?,6
1104,38382,?,6
1105,38383,?,6
1106,32650,?,6
1107,24182,?,6
1108,20851,?,6
1109,31859,?,6
1110,23664,?,6
1111,28783,?,6
1112,28786,?,6
1113,28782,?,6
1114,37033,?,6
1115,28785,?,6
1116,24030,?,6
1117,24346,?,6
1118,27735,?,6
1119,27737,?,6
1120,27738,?,6
1121,27745,?,6
1122,27743,?,6
1123,27746,?,6
1124,27727,?,6
1125,27733,?,6
1126,27736,?,6
1127,27729,?,6
1128,27732,?,6
1129,27724,?,6
1130,27723,?,6
1131,27725,?,6
1132,27726,?,6
1133,27728,?,6
1134,27747,?,6
1135,27762,?,6
1136,27767,?,6
1137,27730,?,6
1138,27739,?,6
1139,27740,?,6
1140,27731,?,6
1141,27744,?,6
1142,27741,?,6
1143,27748,?,6
1144,27722,?,6
1145,24531,?,6
1146,24534,?,6
1147,24533,?,6
1148,24527,?,6
1149,24532,?,6
1150,24539,?,6
1151,24547,?,6
1152,24537,?,6
1153,24523,?,6
1154,24538,?,6
1155,20852,?,6
1156,23431,?,6
1157,23432,?,6
1158,23429,?,6
1159,31349,?,6
1160,23430,?,6
1161,23383,?,6
1162,23433,?,6
1163,35762,?,6
1164,35763,?,6
1165,35764,?,6
1166,20891,?,6
1167,35765,?,6
1168,35766,?,6
1169,31041,?,6
1170,31037,?,6
1171,32910,?,6
1172,35767,?,6
1173,35768,?,6
1174,35769,?,6
1175,35770,?,6
1176,35771,?,6
1177,35772,?,6
1178,20892,?,6
1179,35773,?,6
1180,37029,?,6
1181,35774,?,6
1182,35775,?,6
1183,35776,?,6
1184,32895,?,6
1185,23547,?,6
1186,24071,?,6
1187,37027,?,6
1188,22811,?,6
1189,33390,?,6
1190,21438,?,6
1191,36805,?,6
1192,21012,?,6
1193,23613,?,6
1194,36809,?,6
1195,24345,?,6
1196,23548,?,6
1197,24322,?,6
1198,24348,?,6
1199,24347,?,6
1200,22912,?,6
1201,38449,?,6
1202,38446,?,6
1203,23385,?,6
1204,38443,?,6
1205,38440,?,6
1206,38453,?,6
1207,23382,?,6
1208,38448,?,6
1209,38447,?,6
1210,38451,?,6
1211,38437,?,6
1212,38441,?,6
1213,25910,?,6
1214,38442,?,6
1215,38454,?,6
1216,38452,?,6
1217,33400,?,6
1218,38444,?,6
1219,38450,?,6
1220,38438,?,6
1221,38439,?,6
1222,20074,?,6
1223,19998,?,6
1224,38445,?,6
1225,36806,?,6
1226,22904,?,6
1227,22917,?,6
1228,26422,?,6
1229,22914,?,6
1230,22910,?,6
1231,22903,?,6
1232,22908,?,6
1233,22906,?,6
1234,22913,?,6
1235,22919,?,6
1236,22915,?,6
1237,22909,?,6
1238,22905,?,6
1239,22907,?,6
1240,22920,?,6
1241,20075,?,6
1242,21013,?,6
1243,21158,?,6
1244,25103,?,6
1245,32701,?,6
1246,20072,?,6
1247,36128,?,6
1248,35266,?,6
1249,29279,?,6
1250,27426,?,6
1251,20080,?,6
1252,21437,?,6
1253,21458,?,6
1254,32417,?,6
1255,32418,?,6
1256,32419,?,6
1257,39534,?,6
1258,32420,?,6
1259,32421,?,6
1260,39535,?,6
1261,32422,?,6
1262,32423,?,6
1263,32424,?,6
1264,32425,?,6
1265,32426,?,6
1266,39536,?,6
1267,32427,?,6
1268,31992,?,6
1269,31993,?,6
1270,24033,?,6
1271,21284,?,7
1272,23551,?,7
1273,29589,?,7
1274,29591,?,7
1275,29586,?,7
1276,24324,?,7
1277,29593,?,7
1278,29588,?,7
1279,29587,?,7
1280,29590,?,7
1281,40614,?,7
1282,36811,?,7
1283,29592,?,7
1284,29594,?,7
1285,29595,?,7
1286,25916,?,7
1287,22355,?,7
1288,24418,?,7
1289,36827,?,7
1290,25106,?,7
1291,21534,?,7
1292,36823,?,7
1293,22358,?,7
1294,36828,?,7
1295,36829,?,7
1296,38887,?,7
1297,21036,?,7
1298,36816,?,7
1299,25218,?,7
1300,25206,?,7
1301,22339,?,7
1302,25231,?,7
1303,25242,?,7
1304,22363,?,7
1305,25230,?,7
1306,25247,?,7
1307,38264,?,8
1308,25216,?,7
1309,22351,?,7
1310,25236,?,7
1311,25248,?,7
1312,22364,?,7
1313,25200,?,7
1314,25244,?,7
1315,25212,?,7
1316,25298,?,7
1317,22345,?,7
1318,25213,?,7
1319,25214,?,7
1320,25209,?,7
1321,22360,?,7
1322,29928,?,7
1323,22336,?,7
1324,25199,?,7
1325,36208,?,7
1326,25220,?,7
1327,25223,?,7
1328,22365,?,7
1329,25232,?,7
1330,27742,?,7
1331,36129,?,7
1332,25241,?,7
1333,25229,?,7
1334,22342,?,7
1335,25207,?,7
1336,25915,?,7
1337,25208,?,7
1338,36196,?,7
1339,22331,?,7
1340,25240,?,7
1341,25235,?,7
1342,22338,?,7
1343,25203,?,7
1344,22335,?,7
1345,25204,?,7
1346,25249,?,7
1347,25205,?,7
1348,22341,?,7
1349,25202,?,7
1350,22347,?,7
1351,25198,?,7
1352,25272,?,7
1353,25250,?,7
1354,25224,?,7
1355,22337,?,7
1356,25210,?,7
1357,23389,?,7
1358,22333,?,7
1359,22350,?,7
1360,25211,?,7
1361,22343,?,7
1362,22349,?,7
1363,25251,?,7
1364,22366,?,7
1365,25233,?,7
1366,25243,?,7
1367,22340,?,7
1368,25221,?,7
1369,25237,?,7
1370,25219,?,7
1371,22367,?,7
1372,25222,?,7
1373,22353,?,7
1374,25239,?,7
1375,22346,?,7
1376,28795,?,7
1377,25238,?,7
1378,25252,?,7
1379,22344,?,7
1380,22769,?,7
1381,22770,?,7
1382,22771,?,7
1383,25228,?,7
1384,24535,?,7
1385,25227,?,7
1386,22359,?,7
1387,25225,?,7
1388,25246,?,7
1389,25197,?,7
1390,22768,?,7
1391,25226,?,7
1392,25253,?,7
1393,21030,?,7
1394,25311,?,7
1395,25217,?,7
1396,21364,?,7
1397,25234,?,7
1398,21031,?,7
1399,21163,?,7
1400,27600,?,7
1401,25245,?,7
1402,32820,?,7
1403,33598,?,7
1404,33433,?,7
1405,33436,?,7
1406,33451,?,7
1407,33479,?,7
1408,37039,?,7
1409,33464,?,7
1410,33470,?,7
1411,33456,?,7
1412,33443,?,7
1413,33480,?,7
1414,33475,?,7
1415,33481,?,7
1416,33482,?,7
1417,33507,?,7
1418,33469,?,7
1419,33434,?,7
1420,33432,?,7
1421,33478,?,7
1422,33463,?,7
1423,33454,?,7
1424,33483,?,7
1425,33438,?,7
1426,33468,?,7
1427,33466,?,7
1428,33484,?,7
1429,33442,?,7
1430,33457,?,7
1431,33471,?,7
1432,33465,?,7
1433,33477,?,7
1434,33445,?,7
1435,33473,?,7
1436,33458,?,7
1437,33449,?,7
1438,33452,?,7
1439,33485,?,7
1440,33450,?,7
1441,33460,?,7
1442,33441,?,7
1443,33439,?,7
1444,33462,?,7
1445,33476,?,7
1446,33440,?,7
1447,33472,?,7
1448,33459,?,7
1449,20005,?,7
1450,33474,?,7
1451,33486,?,7
1452,33446,?,7
1453,33455,?,7
1454,21171,?,7
1455,33435,?,7
1456,33461,?,7
1457,20811,?,7
1458,33444,?,7
1459,33453,?,7
1460,33487,?,7
1461,33505,?,7
1462,33447,?,7
1463,26437,?,7
1464,26438,?,7
1465,26439,?,7
1466,26460,?,7
1467,26464,?,7
1468,26466,?,7
1469,26448,?,7
1470,26449,?,7
1471,26453,?,7
1472,26454,?,7
1473,26444,?,7
1474,26468,?,7
1475,26457,?,7
1476,26447,?,7
1477,26467,?,7
1478,26436,?,7
1479,26452,?,7
1480,26458,?,7
1481,26442,?,7
1482,26441,?,7
1483,24043,?,8
1484,26443,?,7
1485,26451,?,7
1486,26470,?,7
1487,26497,?,7
1488,26471,?,7
1489,26459,?,7
1490,26462,?,7
1491,26445,?,7
1492,26446,?,7
1493,26461,?,7
1494,26472,?,7
1495,26450,?,7
1496,26440,?,7
1497,26473,?,7
1498,27714,?,7
1499,24529,?,7
