21247,5
21248,5
21249,5
21250,5
21270,5
21305,5
21306,5
21317,5
21318,5
21319,5
21320,5
21325,5
21328,5
21341,5
21342,6
21356,6
21379,6
21380,6
21381,6
21382,6
21431,6
21432,6
21433,6
21450,6
21451,6
21452,5
21453,6
21454,6
22304,6
22305,6
22764,6
22824,6
22825,6
22826,6
22827,6
22828,6
22829,6
23380,6
23568,6
23569,6
23588,6
23609,6
23610,6
23663,6
23666,6
24052,6
24063,6
24064,6
24065,6
24187,6
24319,6
24320,6
24332,6
24340,6
24341,6
24342,6
24515,6
24518,6
25096,6
25142,6
25143,6
25144,6
25163,6
25164,6
25166,6
25903,6
25908,6
25909,6
25991,6
26007,6
26020,6
26041,6
26080,6
26081,6
26085,6
26352,6
26376,7
26408,7
26409,7
27424,7
27490,7
27513,7
27514,7
27571,7
27595,7
27596,7
27604,7
27611,7
27663,7
27668,7
27700,7
28779,7
28780,7
29226,7
29227,7
29238,7
29243,7
29247,7
29255,7
29273,7
29275,7
29276,7
29356,7
29579,7
29926,7
31035,7
31160,7
32595,8
32770,7
32896,7
33402,7
35265,7
35745,7
35746,7
35747,7
35748,7
35749,7
36125,7
36710,7
36791,7
37010,7
37011,7
38271,7
38377,7
38430,7
38431,7
38886,7
39118,7
19988,7
19989,6
19990,7
19991,6
19992,7
19993,7
19994,7
19995,7
19996,8
19997,8
20017,8
20027,8
20028,8
20045,8
20046,8
20047,8
20048,8
20071,8
20076,8
20119,8
20180,8
20181,8
20182,8
20183,8
20184,8
20185,8
20186,8
20187,8
20188,8
20189,8
20190,8
20191,8
20192,8
20193,8
20194,8
20195,8
20196,8
20197,8
20198,8
20199,8
20200,8
20201,8
20202,8
20203,8
20204,8
20205,8
20206,8
20218,8
20804,8
20848,8
20873,8
20874,8
20875,8
20876,8
20878,8
20889,8
20890,8
20908,8
20909,8
20910,8
20911,8
20965,8
20966,8
20967,8
20983,8
20984,8
20985,8
20986,8
20987,8
21001,8
21002,8
21003,8
21004,8
21005,8
21151,8
21152,8
21153,8
21154,9
21251,9
21252,9
21253,9
21254,9
21255,9
21271,9
21275,9
21276,9
21277,9
21278,9
21321,8
21322,9
21324,9
21343,9
21344,9
21345,9
21346,9
21357,9
21358,9
21359,9
21383,9
21384,9
21385,9
21434,9
21435,9
21436,9
21455,9
21456,9
21457,9
21476,9
21477,9
21478,9
21479,9
21480,9
21481,9
21482,9
21483,9
21484,9
21485,9
21486,9
21487,9
21488,9
21489,9
21490,9
21491,9
21492,9
21493,9
21494,9
21495,9
21496,9
21497,9
21498,8
21499,9
21500,9
21501,9
21502,9
22233,9
22234,9
22235,9
22236,9
22306,9
22307,9
22308,9
22309,9
22310,10
22311,10
22765,10
22787,10
22788,10
22806,10
22808,10
22830,10
22831,10
22832,10
22833,10
22834,10
22835,10
22836,10
22900,10
22901,10
22902,10
23381,10
23425,10
23426,10
23427,10
23428,10
23545,10
23570,10
23571,10
23572,10
23573,10
23611,10
23612,10
23667,10
23668,10
23669,10
23670,10
23671,10
24038,10
24039,10
24040,10
24042,10
24066,10
24067,10
24068,10
24069,10
24179,10
24188,10
24192,10
24193,10
24194,10
24195,10
24309,10
24321,10
24333,10
24343,10
24344,10
24402,10
24517,10
24519,10
24521,10
24522,10
25097,10
25098,10
25099,10
25145,10
25167,10
25168,10
25169,10
25170,10
25171,10
25172,10
25173,10
25174,10
26021,10
26086,10
26087,10
26353,10
26410,10
26411,10
26412,10
26413,10
26414,10
26415,10
26416,10
27491,10
27597,11
27664,11
27665,11
27669,11
27702,11
27703,11
27704,11
27705,11
27706,11
27707,11
27710,11
27711,10
27712,11
27713,11
27715,11
27716,11
27717,11
27719,11
27720,11
27721,11
28781,11
29358,10
29359,11
29360,11
29572,11
29577,11
29578,11
29580,11
29581,11
29916,11
29976,11
29983,11
29992,11
29993,11
30000,11
30001,11
30002,10
30003,11
30004,11
30005,12
30091,11
30098,11
30326,11
30333,11
30382,11
30399,11
30446,11
30683,11
30690,11
30707,11
31034,11
31036,11
31166,11
31348,11
31435,11
32416,11
32594,11
32906,11
33403,11
33404,11
33405,11
33406,11
33407,11
33408,11
33409,11
33410,12
34916,12
35750,12
35751,12
35752,12
35753,11
35754,12
35755,12
35756,12
35757,12
35758,12
35759,12
35760,12
35761,12
36711,12
36792,12
36793,12
36794,12
36795,12
36796,12
36797,12
37012,12
37014,12
37015,12
37016,12
37017,12
37018,12
37019,12
37020,11
37021,12
38021,12
38378,12
38432,12
38433,12
38434,12
38435,12
38436,11
39268,12
39269,12
39533,12
40479,13
40857,13
19998,13
19999,13
20000,13
20001,13
20002,13
20049,13
20050,12
20051,13
20052,13
20072,13
20073,13
20074,13
20075,13
20077,13
20078,13
20079,13
20080,13
20105,13
20120,13
20121,13
20122,13
20132,13
20133,13
20134,12
20135,13
20207,13
20208,13
20209,13
20210,13
20211,13
20212,14
20213,13
20214,13
20215,13
20216,14
20217,13
20219,14
20220,14
20221,14
20222,14
20223,14
20224,14
20225,14
20226,14
20227,14
20228,13
20229,14
20230,14
20231,14
20232,14
20233,14
20234,14
20235,14
20236,14
20237,14
20238,14
20239,14
20240,14
20241,14
20242,14
20243,14
20244,14
20245,14
20246,14
20247,14
20248,14
20249,14
20250,14
20251,14
20252,14
20253,14
20254,14
20255,14
20256,15
20257,15
20258,14
20259,15
20260,15
20261,15
20262,15
20263,15
20264,15
20265,15
20266,15
20267,15
20268,15
20322,15
20324,15
20805,15
20806,15
20807,14
20808,15
20809,15
20810,15
20840,15
20849,15
20850,15
20851,15
20852,15
20877,15
20891,16
20892,16
20912,16
20913,16
20914,16
20915,16
20916,16
20968,16
20969,16
20970,15
20971,15
20988,16
21006,16
21007,16
21008,16
21009,17
21010,17
21011,17
21012,17
21013,16
21014,17
21015,17
21016,17
21017,17
21018,17
21019,17
21155,17
21156,16
21157,17
21158,18
21159,18
21160,18
21256,17
21279,18
21280,17
21281,19
21282,19
21323,18
21326,20
21327,21
21360,21
21361,21
21386,21
21387,22
21388,21
21389,23
21437,24
21438,2
21458,3
21503,4
21504,4
21505,4
21506,5
21507,6
21508,6
21509,6
21510,6
21511,6
21512,6
21513,7
21514,7
21515,7
21516,7
21517,7
21518,7
21519,7
21520,8
21521,8
21522,8
21523,7
21524,8
21525,9
21526,9
21527,9
22232,10
22237,10
22238,11
22239,11
22240,10
22241,12
22242,12
22243,13
22312,14
22313,16
22314,20
22315,2
22316,3
22317,4
22318,6
22319,8
22320,9
22321,2
22322,4
22323,4
22324,4
22325,4
22326,5
22327,6
22328,6
22329,6
22330,6
22334,7
22766,8
22789,8
22807,8
22809,9
22810,9
22811,9
22837,10
22838,11
22839,13
22840,13
22841,16
22842,18
22843,2
22844,4
22903,4
22904,4
22905,4
22906,4
22907,4
22908,5
22909,5
22910,5
22911,5
22912,6
22913,5
22914,7
22915,8
22916,9
22917,9
22918,10
22919,10
22920,11
23382,2
23383,4
23384,4
23385,5
23429,5
23430,6
23431,6
23432,7
23433,8
23546,9
23547,9
23548,10
23574,10
23575,10
23576,10
23589,10
23590,10
23591,10
23613,11
23664,14
23672,15
23673,2
23674,5
23675,5
23676,5
23677,5
23678,6
23679,6
23680,6
23681,6
23682,6
23683,7
23691,7
23692,7
24030,7
24031,7
24033,7
24041,7
24070,8
24071,8
24072,8
24180,8
24181,8
24182,9
24196,9
24197,9
24198,10
24310,10
24311,10
24322,10
24334,10
24335,10
24336,10
24345,10
24346,10
24347,10
24348,10
24403,11
24436,11
24437,11
24438,12
24520,12
24523,12
24527,12
24531,12
24532,13
24533,14
24534,15
24537,15
24538,15
24539,15
24547,16
25100,16
25101,17
25102,2
25103,3
25104,3
25175,3
25176,4
25177,5
25178,5
25179,5
25180,6
25181,6
25182,6
25183,6
25184,7
25185,8
25186,8
25187,8
25188,11
25189,12
25190,12
25191,14
25192,14
25193,2
25194,4
25195,5
25196,5
25201,5
25910,5
25911,5
26088,6
26089,8
26090,9
26091,12
26092,2
26093,2
26094,2
26095,3
26354,3
26355,4
26377,4
26417,4
26418,4
26419,5
26420,5
26421,5
26422,5
26423,5
26424,6
26425,6
26426,6
26427,6
26428,6
26429,6
26430,6
26431,6
26432,6
26433,6
26434,6
26435,6
27425,6
27426,6
27492,7
27515,7
27598,7
27605,7
27666,7
27670,7
27671,7
27672,7
27708,7
27709,7
27718,7
27722,7
27723,7
27724,7
27725,7
27726,7
27727,7
27728,7
27729,8
27730,8
27731,8
27732,8
27733,8
27735,8
27736,8
27737,8
27738,8
27739,8
27740,8
27741,8
27743,8
27744,8
27745,8
27746,8
27747,8
27748,8
27762,8
27767,8
28782,8
28783,9
28784,9
28785,9
28786,8
28787,9
29239,9
29277,9
29278,9
29279,9
29361,9
29362,9
29363,9
29364,9
29365,9
29367,9
29368,10
29582,10
29583,10
29584,10
29585,10
29927,10
29994,10
30006,10
30334,10
30335,10
31037,10
31041,10
31349,10
31481,10
31859,10
31992,10
31993,10
32417,10
32418,10
32419,10
32420,10
32421,10
32422,11
32423,12
32424,11
32425,11
32426,11
32427,11
32566,10
32593,11
32650,11
32701,11
32769,12
32771,11
32780,12
32786,12
32819,11
32895,13
32905,13
32907,13
32908,13
32909,13
32910,13
33251,13
33258,13
33267,13
33276,14
33292,14
33307,14
33311,14
33390,14
33394,15
33400,15
33411,15
33412,15
33413,15
33414,15
33415,15
33417,15
33418,15
33419,15
33420,15
33421,15
33422,16
33423,16
33424,16
33425,16
33426,17
33427,19
33429,21
33430,21
33431,23
33437,23
33448,2
34381,3
34411,4
34880,4
34892,5
34915,5
35198,5
35199,5
35200,6
35266,6
35762,6
35763,6
35764,6
35765,6
35766,7
35767,7
35768,7
35769,7
35770,7
35771,7
35772,7
35773,7
35774,7
35775,7
35776,7
36126,7
36127,8
36128,8
36209,8
36712,8
36798,8
36799,8
36800,8
36801,8
36802,8
36803,8
36804,8
36805,9
36806,9
36807,9
36808,9
36809,9
37022,9
37023,8
37024,9
37025,9
37026,9
37027,9
37028,9
37029,10
37030,10
37031,10
37032,10
37033,10
37034,10
37036,11
37047,11
38022,11
38023,11
38379,11
38380,11
38381,11
38382,10
38383,11
38437,12
38438,12
38439,12
38440,12
38441,12
38442,13
38443,13
38444,13
38445,13
38446,13
38447,14
38448,13
38449,13
38450,14
38451,14
38452,14
38453,14
38454,14
39029,14
39270,15
39271,15
39534,15
39535,14
39536,15
40784,16
20003,17
20004,16
20005,17
20018,19
20029,19
20053,2
20081,3
20082,4
20088,4
20106,4
20124,4
20136,4
20137,4
20138,4
20269,4
20270,5
20271,5
20272,5
20273,5
20274,5
20275,6
20276,7
20277,8
20278,8
20279,8
20280,9
20281,10
20282,11
20283,11
20284,12
20285,11
20286,13
20287,15
20288,2
20289,4
20290,5
20291,11
20292,11
20293,2
20294,5
20295,5
20296,5
20297,5
20298,6
20299,6
20301,6
20302,6
20303,7
20304,7
20305,7
20306,8
20307,9
20308,9
20309,9
20310,10
20311,10
20312,11
20313,11
20314,11
20315,13
20316,14
20317,14
20318,14
20319,15
20320,16
20321,17
20323,20
20325,20
20326,2
20327,4
20328,4
20811,7
20812,8
20813,9
20814,11
20815,10
20816,11
20817,2
20821,3
20853,3
20879,3
20893,4
20917,4
20918,4
20919,4
20920,5
20921,5
20922,6
20923,5
20972,4
21020,6
21021,6
21022,4
21023,8
21024,8
21025,8
21026,8
21027,8
21028,8
21029,9
21030,9
21031,11
21032,12
21033,21
21034,2
21035,4
21036,4
21037,5
21161,5
21162,5
21163,5
21164,7
21165,7
21166,8
21167,8
21168,8
21169,10
21170,2
21171,3
21172,3
21257,4
21283,5
21284,5
21285,5
21307,6
21347,6
21348,7
21362,7
21363,7
21364,7
21365,8
21390,8
21391,9
21392,8
21393,8
21439,9
21459,9
21528,9
21529,11
21530,10
21531,13
21532,13
21533,2
21534,4
21535,4
21536,4
21537,4
21538,5
21539,5
21540,5
21541,6
21542,6
21543,6
21544,6
21545,7
21546,7
21547,7
21548,7
21549,8
21550,8
21551,8
21552,8
21553,9
21554,9
21555,9
21556,9
21557,9
21558,9
21559,10
21560,10
21561,10
21562,10
21563,11
21564,11
21565,11
21566,11
21567,12
21568,12
21569,12
21570,12
21571,12
21572,11
21573,13
21574,12
21575,14
21576,14
21577,14
21578,14
21579,14
21580,15
21581,14
21582,17
21583,19
21584,30
21585,2
21586,4
21587,4
21588,4
21589,5
21590,5
21591,5
21592,6
21593,6
21594,7
21595,8
21596,8
21651,8
21662,11
22244,11
22245,12
22246,14
22247,15
22248,2
22249,3
22250,4
22251,4
22252,4
22253,4
22254,4
22255,5
22256,5
22257,5
22258,6
22259,7
22260,8
22261,8
22331,8
22332,9
22333,9
22335,9
22336,9
22337,9
22338,9
22339,9
22340,10
22341,10
22342,13
22343,16
22344,18
22345,3
22346,5
22347,5
22348,5
22349,5
22350,5
22351,5
22352,5
22353,5
22354,5
22355,5
22356,5
22357,5
22358,5
22359,5
22360,5
22361,5
22362,5
22363,5
22364,5
22365,5
22366,5
22367,5
22368,5
22767,5
22768,5
22769,5
22770,5
22771,6
22790,6
22795,6
22845,6
22846,6
22847,6
22848,6
22849,6
22850,6
22854,6
22921,6
22922,6
22923,6
22924,6
22925,6
22926,6
22927,6
22928,6
22929,6
22930,6
22931,6
22932,6
22933,6
22934,6
22935,6
22936,7
22937,7
22938,7
22939,7
22940,7
22941,7
22942,7
22943,7
22944,7
22945,7
22946,7
22947,7
22948,7
22949,7
22950,7
22951,7
22952,7
22953,7
22954,7
22955,7
22978,7
22985,7
22986,7
22994,7
22998,7
23386,7
23387,7
23388,7
23389,7
23390,7
23434,7
23435,7
23436,7
23437,7
23438,7
23439,7
23440,7
23441,7
23442,7
23549,7
23550,7
23551,7
23592,7
23593,7
23594,7
23595,7
23596,7
23614,7
23615,7
23616,7
23617,7
23618,7
23619,7
23684,7
23685,7
23686,7
23687,7
23688,7
23689,7
23690,7
23693,7
23694,7
23695,7
23696,7
23697,7
23698,7
23699,7
23700,7
23701,7
23702,8
23703,8
23704,8
23705,8
23706,8
23707,8
23708,8
23712,8
24032,8
24053,8
24073,8
24074,8
24075,8
24076,8
24077,8
24078,8
24079,8
24080,8
24199,8
24200,9
24201,8
24202,9
24203,8
24204,8
24205,8
24206,8
24207,8
24208,8
24209,8
24210,8
24211,8
24212,8
24312,8
24313,8
24323,8
24324,8
24325,8
24349,8
24350,8
24351,8
24352,8
24353,8
24418,8
24419,8
24420,8
24439,8
24440,8
24441,8
24442,8
24443,8
24524,8
24525,8
24526,8
24528,8
24529,7
24530,8
24535,8
24536,8
24540,8
24543,8
24545,8
24548,8
24550,8
24551,8
24552,8
24554,7
24555,9
24556,9
24557,9
24558,9
24559,9
24560,9
24561,9
24562,9
24563,9
24564,9
24566,9
24567,9
24568,9
24569,9
24570,9
24571,9
24572,9
24574,9
24576,9
24579,9
24580,9
24581,9
24582,9
24583,9
25105,9
25106,9
25107,9
25146,9
25147,9
25148,8
25197,9
25198,9
25199,9
25200,9
25202,9
25203,9
25204,9
25205,9
25206,9
25207,9
25208,9
25209,9
25210,9
25211,9
25212,9
25213,9
25214,9
25216,8
25217,9
25218,9
25219,9
25220,9
25221,9
25222,9
25223,9
25224,9
25225,9
25226,9
25227,9
25228,9
25229,9
25230,9
25231,9
25232,9
25233,9
25234,10
25235,10
25236,10
25237,10
25238,10
25239,10
25240,10
25241,10
25242,10
25243,10
25244,9
25245,10
25246,10
25247,10
25248,10
25249,10
25250,10
25251,10
25252,10
25253,10
25272,10
25291,10
25298,10
25311,10
25912,10
25913,10
25914,10
25915,10
25916,10
25992,10
26008,10
26096,10
26097,10
26098,10
26099,10
26100,10
26101,10
26102,10
26103,10
26104,10
26117,10
26356,10
26357,10
26436,10
26437,9
26438,10
26439,10
26440,10
26441,10
26442,10
26443,10
26444,10
26445,10
26446,10
26447,10
26448,10
26449,10
26450,10
26451,10
26452,10
26453,10
26454,10
26455,10
26456,10
26457,10
26458,10
26459,10
26460,10
26461,10
26462,10
26463,10
26464,10
26465,10
26466,11
26467,11
26468,11
26469,11
26470,11
26471,11
26472,11
26473,11
26497,11
27428,11
27493,11
27516,10
27599,11
27600,11
27612,11
27613,11
27673,11
27674,11
27714,11
27734,11
27742,11
27749,11
27750,11
27751,11
27752,11
27753,11
27754,11
27755,11
27757,11
27758,11
27759,11
27760,11
27761,11
27763,10
27764,11
27765,11
27766,11
27768,11
27769,11
27770,11
27771,11
27772,11
27773,11
27774,11
27775,11
27777,11
27778,11
27779,11
27780,12
27781,11
27782,11
27783,11
27784,11
27785,11
27787,11
27788,11
27789,11
27790,11
27791,12
27792,11
27793,11
27794,11
27796,11
27797,11
27798,11
27800,11
27801,11
27802,11
27803,11
27804,11
27806,11
27807,11
27808,11
27809,11
27810,11
27811,11
27812,11
27813,11
27814,11
27815,11
27816,11
27817,12
27818,12
27856,12
27867,12
27876,12
27890,12
27952,12
28788,12
28789,12
28790,12
28791,12
28792,12
28793,12
28794,12
28795,12
28796,12
28797,12
28798,12
28799,12
28800,13
29280,11
29281,11
29282,11
29283,12
29284,12
29366,12
29369,12
29370,12
29371,12
29372,12
29373,12
29374,12
29375,12
29377,12
29378,12
29379,12
29380,12
29381,12
29382,12
29383,12
29384,12
29586,12
29587,12
29588,12
29589,12
29590,12
29591,12
29592,12
29593,12
29594,12
29595,12
29928,12
29929,12
29995,11
29996,12
30007,12
30008,12
30009,12
30010,12
30012,11
30099,12
30100,12
30101,12
30102,12
30103,12
30336,12
30337,12
30338,12
30339,12
30400,13
30401,13
30447,13
30691,13
30708,13
30709,13
30710,13
31038,13
31039,13
31040,13
31042,13
31043,13
31167,13
31168,13
31169,13
31170,13
31171,12
31350,13
31351,13
31436,13
31437,13
31994,13
31995,13
32428,12
32429,12
32430,13
32431,13
32432,13
32433,13
32434,13
32435,13
32436,12
32437,12
32438,13
32439,13
32440,12
32441,13
32442,13
32443,13
32444,13
32445,13
32446,13
32597,13
32651,13
32652,13
32820,13
32912,13
32913,13
32914,13
32915,13
32916,13
32917,13
32918,13
32919,12
32920,13
32921,13
32922,13
32923,13
32924,13
32925,14
32926,14
32927,13
32928,14
33259,14
33391,14
33416,14
33432,14
33433,14
33434,14
33435,14
33436,12
33438,14
33439,14
33440,14
33441,14
33442,14
33443,14
33444,14
33445,14
33446,14
33447,14
33449,14
33450,14
33451,14
33452,14
33453,14
33454,14
33455,14
33456,14
33457,14
33458,14
33459,14
33460,14
33461,14
33462,14
33463,14
33464,13
33465,15
33466,14
33468,14
33469,14
33470,14
33471,14
33472,14
33473,14
33474,14
33475,13
33476,15
33477,15
33478,15
33479,15
33480,15
33481,16
33482,15
33483,15
33484,15
33485,15
33486,16
33487,15
33505,15
33507,15
33598,15
34412,15
34917,15
35211,15
35267,15
35282,15
35328,15
35329,15
35777,15
35778,15
35779,15
35780,15
35781,15
35782,15
35783,15
35784,15
35785,15
35786,14
35787,15
35788,15
35789,15
35790,15
35791,15
35792,15
35793,15
35794,14
35895,15
35910,15
35925,15
35960,15
35997,15
36129,15
36130,15
36196,15
36208,15
36275,15
36523,15
36554,15
36713,16
36714,16
36715,15
36763,16
36784,15
36789,16
36810,16
36811,16
36812,16
36813,15
36814,16
36815,16
36816,16
36817,16
36818,16
36819,16
36820,16
36821,16
36822,16
36823,16
36824,16
36825,16
36826,15
36827,15
36828,15
36829,16
36830,16
36831,16
37009,16
37037,16
37038,16
37039,17
37040,17
37041,17
37042,17
37043,17
37044,17
37045,16
37046,16
37048,17
37049,16
37050,17
37051,17
37193,17
37318,17
37324,17
38024,17
38025,17
38026,17
38027,17
38028,17
38384,17
38385,17
38386,17
38387,18
38388,18
38389,18
38390,18
38391,18
38455,18
38456,18
38457,18
38458,18
38459,17
38460,18
38461,18
38462,18
38463,18
38464,18
38465,18
38466,18
38467,19
38468,19
38469,19
38470,19
38471,19
38472,19
38473,19
38887,19
39272,19
39273,17
39274,19
39275,19
39276,20
39277,20
39278,20
39537,19
39538,20
39539,20
39540,20
40480,20
40481,20
40614,17
40863,21
20006,20
20007,20
20019,20
20054,20
20083,21
20084,21
20085,21
20086,21
20087,21
20107,22
20123,21
20125,22
20126,21
20127,22
20139,22
20140,22
20300,22
20329,24
20330,22
20331,23
20332,23
20333,24
20334,23
20335,24
20336,25
20337,24
20338,28
20339,3
20340,6
20341,5
20342,5
20343,5
20344,5
20345,6
20346,6
20347,6
20348,6
20349,6
20350,6
20351,6
20352,7
20353,7
20354,7
20355,7
20356,7
20357,7
20358,7
20359,7
20360,7
20361,7
20362,7
20363,7
20364,7
20365,7
20366,7
20367,7
20368,7
20369,7
20370,8
20371,8
20372,8
20373,8
20374,8
20375,8
20376,8
20377,8
20378,8
20379,9
20380,9
20381,10
20382,10
20383,10
20384,10
20385,10
20386,10
20387,11
20388,11
20389,11
20390,11
20391,11
20392,12
20393,12
20394,12
20395,12
20396,12
20397,13
20409,13
20450,13
20818,13
20819,13
20820,14
20822,14
20841,14
20854,14
20855,15
20856,16
20880,16
20894,22
20924,26
20925,3
20926,4
20927,4
20928,5
20973,5
20974,5
20975,5
20989,5
21038,5
21039,6
21040,6
21041,6
21042,6
21043,6
21044,6
21045,6
21046,6
21047,6
21048,6
21049,6
21050,6
21051,6
21052,6
21053,6
21054,6
21055,6
21056,6
21057,6
21058,7
21062,7
21173,7
21174,6
21175,7
21176,7
21177,7
21178,7
21179,7
21180,7
21181,7
21182,7
21183,7
21190,7
21258,7
21259,7
21260,7
21286,7
21308,7
21329,7
21330,7
21331,7
21332,7
21333,7
21334,7
21349,7
21350,7
21351,7
21366,7
21367,7
21369,7
21370,7
21394,7
21395,7
21396,7
21397,7
21440,7
21441,7
21442,8
21460,8
21461,8
21462,8
21597,8
21598,8
21599,8
21600,8
21601,8
21602,8
21603,8
21604,8
21605,8
21606,8
21607,8
21608,8
21609,8
21610,8
21611,8
21612,8
21613,8
21614,8
21615,8
21617,8
21619,8
21620,8
21621,8
21622,8
21623,8
21624,8
21625,8
21626,8
21627,8
21628,8
21629,8
21630,8
21631,8
21632,8
21633,8
21634,8
21635,8
21636,8
21637,9
21638,9
21639,9
21640,9
21641,9
21642,9
21643,9
21644,9
21645,9
21646,9
21647,9
21648,9
21649,9
21650,9
21652,9
21653,9
21654,9
21655,9
21656,9
21657,9
21658,9
21659,9
21660,9
21661,9
21692,9
21710,9
22262,9
22263,9
22264,9
22265,9
22266,9
22267,9
22268,9
22269,9
22270,9
22369,9
22370,9
22371,9
22372,9
22373,9
22374,9
22375,9
22376,9
22377,10
22378,10
22379,10
22380,9
22381,10
22382,10
22383,10
22384,10
22385,10
22386,10
22387,10
22388,10
22389,10
22390,10
22391,10
22392,9
22393,10
22394,10
22395,10
22396,10
22397,10
22398,10
22399,10
22400,10
22401,9
22402,9
22403,10
22404,10
22405,10
22406,10
22407,10
22408,10
22409,10
22410,10
22791,10
22796,10
22812,10
22813,10
22851,11
22852,11
22853,11
22855,11
22856,11
22857,11
22859,11
22860,11
22861,11
22868,11
22956,11
22957,11
22958,11
22959,11
22960,11
22961,11
22962,11
22963,11
22964,11
22965,11
22966,11
22967,11
22968,11
22969,11
22970,11
22971,11
22972,11
22973,11
22974,11
22975,11
22976,11
22977,11
22979,11
22980,11
22981,11
22982,11
22983,11
22984,11
22987,11
22988,11
22989,11
22990,11
22991,11
22992,11
22993,11
22995,11
22996,11
22999,11
23391,11
23392,11
23393,11
23394,11
23395,11
23396,11
23397,11
23398,11
23399,11
23443,11
23444,12
23445,12
23446,12
23447,12
23448,12
23449,12
23450,12
23451,11
23452,12
23453,12
23454,12
23455,12
23456,12
23457,12
23552,12
23577,12
23578,12
23597,12
23620,12
23621,12
23622,12
23623,12
23624,12
23625,12
23626,12
23709,12
23710,12
23711,12
23713,10
23714,12
23715,12
23716,11
23717,12
23718,12
23719,12
23720,12
23721,12
23722,12
23723,12
23724,13
23725,12
23726,12
23727,12
23728,12
23729,12
23730,12
23731,12
23732,12
23733,12
23734,12
23735,12
23736,13
23737,12
23738,13
23739,13
23740,13
23741,13
23742,13
23743,13
23744,13
23745,13
23746,13
23747,12
23748,13
23749,13
24043,13
24054,13
24059,13
24081,13
24082,13
24083,13
24084,13
24085,13
24086,12
24087,12
24088,13
24089,13
24090,13
24091,13
24092,13
24183,12
24184,13
24213,13
24214,13
24215,13
24216,13
24217,13
24218,12
24220,13
24221,13
24222,13
24223,13
24314,14
24315,13
24316,14
24326,14
24354,14
24355,14
24356,14
24357,14
24358,14
24359,13
24360,14
24361,14
24362,14
24404,14
24405,15
24444,14
24445,14
24446,14
24447,14
24448,14
24449,14
24450,14
24451,14
24452,14
24541,14
24542,14
24544,14
24546,14
24549,13
24553,14
24565,14
24573,14
24575,14
24577,13
24578,14
24584,14
24585,14
24586,14
24587,14
24588,14
24589,14
24591,14
24592,14
24593,15
24595,15
24596,15
24597,15
24598,15
24599,15
24601,15
24602,15
24603,15
24604,15
24606,15
24607,15
24609,15
24610,15
24614,15
24615,14
24617,14
24618,14
24619,15
24620,15
24621,15
24622,15
24623,15
24624,14
24626,15
24627,15
24628,13
24629,14
24630,15
24634,15
24637,16
24638,16
24639,16
25108,16
25109,16
25110,16
25111,16
25149,16
25150,16
25151,16
25152,16
25215,16
25254,16
25255,16
25256,16
25257,16
25258,16
25259,16
25260,17
25261,17
25262,17
25263,17
25264,17
25265,16
25266,17
25267,17
25268,17
25269,17
25270,17
25271,18
25273,17
25274,19
25275,19
25276,19
25277,18
25278,19
25279,19
25280,19
25281,19
25282,19
25283,20
25284,20
25285,20
25286,20
25287,22
25288,23
25289,24
25290,25
25292,3
25293,4
25294,5
25295,6
25296,7
